TransportType    LoadFactor                  WorkLoad                  MsgSizeRange  SizeCntPercent  BytesPercent   UnschedBytes   MeanStretch   MedianStretch 99PercentStretch
PIAS        0.5         FACEBOOK_HADOOP_ALL		326		1.71754		0.00476224495138		10000		NA		1.24045569784		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		326		1.71754		0.00476224495138		10000		NA		NA		3.19778251176
PIAS        0.5         FACEBOOK_HADOOP_ALL		331		0.65074		0.00183650757839		10000		1.30402083504		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		331		0.65074		0.00183650757839		10000		NA		1.2377021609		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		331		0.65074		0.00183650757839		10000		NA		NA		3.16965243995
PIAS        0.5         FACEBOOK_HADOOP_ALL		335		0.64832		0.00184940488012		10000		1.3057921678		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		335		0.64832		0.00184940488012		10000		NA		1.23563125065		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		335		0.64832		0.00184940488012		10000		NA		NA		3.28089948394
PIAS        0.5         FACEBOOK_HADOOP_ALL		345		1.30322		0.00379196691302		10000		1.30654640582		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		345		1.30322		0.00379196691302		10000		NA		1.23781458843		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		345		1.30322		0.00379196691302		10000		NA		NA		3.2160791266
PIAS        0.5         FACEBOOK_HADOOP_ALL		350		0.65324		0.00193797731621		10000		1.30554565135		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		350		0.65324		0.00193797731621		10000		NA		1.23636818011		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		350		0.65324		0.00193797731621		10000		NA		NA		3.13330665981
PIAS        0.5         FACEBOOK_HADOOP_ALL		360		1.29672		0.003920998504		10000		1.30335532248		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		360		1.29672		0.003920998504		10000		NA		1.23434209944		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		360		1.29672		0.003920998504		10000		NA		NA		3.19823682304
PIAS        0.5         FACEBOOK_HADOOP_ALL		371		1.30224		0.00404169362406		10000		1.29897846417		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		371		1.30224		0.00404169362406		10000		NA		1.23249299973		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		371		1.30224		0.00404169362406		10000		NA		NA		3.15743161651
PIAS        0.5         FACEBOOK_HADOOP_ALL		376		0.65354		0.00206812515296		10000		1.298929699		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		376		0.65354		0.00206812515296		10000		NA		1.23423098204		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		376		0.65354		0.00206812515296		10000		NA		NA		3.02994131825
PIAS        0.5         FACEBOOK_HADOOP_ALL		395		0.8141		0.00264885197785		10000		1.29121263688		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		395		0.8141		0.00264885197785		10000		NA		1.22651989499		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		395		0.8141		0.00264885197785		10000		NA		NA		3.03608870833
PIAS        0.5         FACEBOOK_HADOOP_ALL		420		1.01736		0.00348239089804		10000		1.28842820733		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		420		1.01736		0.00348239089804		10000		NA		1.22306541451		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		420		1.01736		0.00348239089804		10000		NA		NA		3.00686860572
PIAS        0.5         FACEBOOK_HADOOP_ALL		435		1.02638		0.00367739539829		10000		1.28788035725		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		435		1.02638		0.00367739539829		10000		NA		1.22291454622		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		435		1.02638		0.00367739539829		10000		NA		NA		3.0828056416
PIAS        0.5         FACEBOOK_HADOOP_ALL		452		1.23464		0.00456748843813		10000		1.28398279436		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		452		1.23464		0.00456748843813		10000		NA		1.21957520554		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		452		1.23464		0.00456748843813		10000		NA		NA		2.9669350762
PIAS        0.5         FACEBOOK_HADOOP_ALL		463		0.81686		0.00310700278497		10000		1.28335990653		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		463		0.81686		0.00310700278497		10000		NA		1.22133785288		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		463		0.81686		0.00310700278497		10000		NA		NA		2.99459361417
PIAS        0.5         FACEBOOK_HADOOP_ALL		480		1.2226		0.00478056951704		10000		1.28109563979		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		480		1.2226		0.00478056951704		10000		NA		1.21910601047		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		480		1.2226		0.00478056951704		10000		NA		NA		3.02524339062
PIAS        0.5         FACEBOOK_HADOOP_ALL		491		1.95		0.00787662998981		10000		1.27548173169		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		491		1.95		0.00787662998981		10000		NA		1.21569739112		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		491		1.95		0.00787662998981		10000		NA		NA		2.91342989696
PIAS        0.5         FACEBOOK_HADOOP_ALL		502		1.95606		0.00806478457189		10000		1.27494763494		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		502		1.95606		0.00806478457189		10000		NA		1.21163721474		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		502		1.95606		0.00806478457189		10000		NA		NA		2.93011398401
PIAS        0.5         FACEBOOK_HADOOP_ALL		513		1.95722		0.00823334072626		10000		1.27098219157		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		513		1.95722		0.00823334072626		10000		NA		1.20978158112		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		513		1.95722		0.00823334072626		10000		NA		NA		2.94997015109
PIAS        0.5         FACEBOOK_HADOOP_ALL		525		1.94924		0.00837770521643		10000		1.26990763129		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		525		1.94924		0.00837770521643		10000		NA		1.20865082597		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		525		1.94924		0.00837770521643		10000		NA		NA		2.90908057452
PIAS        0.5         FACEBOOK_HADOOP_ALL		537		1.94854		0.00855256632614		10000		1.26915807654		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		537		1.94854		0.00855256632614		10000		NA		1.20855918327		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		537		1.94854		0.00855256632614		10000		NA		NA		2.9349842858
PIAS        0.5         FACEBOOK_HADOOP_ALL		549		1.95458		0.00875749821758		10000		1.26655764883		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		549		1.95458		0.00875749821758		10000		NA		1.20618144203		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		549		1.95458		0.00875749821758		10000		NA		NA		2.89680485952
PIAS        0.5         FACEBOOK_HADOOP_ALL		561		1.9563		0.00894378270384		10000		1.26536631011		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		561		1.9563		0.00894378270384		10000		NA		1.20469234176		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		561		1.9563		0.00894378270384		10000		NA		NA		2.91966866365
PIAS        0.5         FACEBOOK_HADOOP_ALL		574		1.95046		0.00910996548571		10000		1.26208172113		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		574		1.95046		0.00910996548571		10000		NA		1.20313371354		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		574		1.95046		0.00910996548571		10000		NA		NA		2.87746114942
PIAS        0.5         FACEBOOK_HADOOP_ALL		587		1.9538		0.00931877784119		10000		1.26260142027		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		587		1.9538		0.00931877784119		10000		NA		1.20303304558		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		587		1.9538		0.00931877784119		10000		NA		NA		2.90388337247
PIAS        0.5         FACEBOOK_HADOOP_ALL		600		1.95336		0.0095098480201		10000		1.25942281898		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		600		1.95336		0.0095098480201		10000		NA		1.20082154129		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		600		1.95336		0.0095098480201		10000		NA		NA		2.86445317701
PIAS        0.5         FACEBOOK_HADOOP_ALL		607		0.57544		0.00283214601476		10000		1.25632929159		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		607		0.57544		0.00283214601476		10000		NA		1.19865406439		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		607		0.57544		0.00283214601476		10000		NA		NA		2.8078432897
PIAS        0.5         FACEBOOK_HADOOP_ALL		615		0.57734		0.00287663168738		10000		1.25486812713		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		615		0.57734		0.00287663168738		10000		NA		1.1988764997		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		615		0.57734		0.00287663168738		10000		NA		NA		2.80132031779
PIAS        0.5         FACEBOOK_HADOOP_ALL		630		1.1565		0.0058634485624		10000		1.25555970773		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		630		1.1565		0.0058634485624		10000		NA		1.19731415622		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		630		1.1565		0.0058634485624		10000		NA		NA		2.85972150584
PIAS        0.5         FACEBOOK_HADOOP_ALL		646		1.15682		0.0060016234188		10000		1.25138325714		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		646		1.15682		0.0060016234188		10000		NA		1.19451397543		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		646		1.15682		0.0060016234188		10000		NA		NA		2.7953973932
PIAS        0.5         FACEBOOK_HADOOP_ALL		662		1.14588		0.00608422621449		10000		1.25043332227		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		662		1.14588		0.00608422621449		10000		NA		1.19313640063		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		662		1.14588		0.00608422621449		10000		NA		NA		2.84869441334
PIAS        0.5         FACEBOOK_HADOOP_ALL		671		0.57626		0.00311673148228		10000		1.24955484784		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		671		0.57626		0.00311673148228		10000		NA		1.1943917223		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		671		0.57626		0.00311673148228		10000		NA		NA		2.82999722762
PIAS        0.5         FACEBOOK_HADOOP_ALL		685		0.93278		0.00511798869068		10000		1.2496044867		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		685		0.93278		0.00511798869068		10000		NA		1.1933557592		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		685		0.93278		0.00511798869068		10000		NA		NA		2.8688710908
PIAS        0.5         FACEBOOK_HADOOP_ALL		702		1.0586		0.00592681197904		10000		1.24333454064		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		702		1.0586		0.00592681197904		10000		NA		1.18783132569		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		702		1.0586		0.00592681197904		10000		NA		NA		2.73484195583
PIAS        0.5         FACEBOOK_HADOOP_ALL		719		1.05582		0.00604782552658		10000		1.24359020975		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		719		1.05582		0.00604782552658		10000		NA		1.18701918522		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		719		1.05582		0.00604782552658		10000		NA		NA		2.76714738455
PIAS        0.5         FACEBOOK_HADOOP_ALL		737		1.06102		0.00622280880412		10000		1.23864891163		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		737		1.06102		0.00622280880412		10000		NA		1.18487020571		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		737		1.06102		0.00622280880412		10000		NA		NA		2.66463655702
PIAS        0.5         FACEBOOK_HADOOP_ALL		762		0.9721		0.00585887221337		10000		1.2361279647		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		762		0.9721		0.00585887221337		10000		NA		1.1824153955		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		762		0.9721		0.00585887221337		10000		NA		NA		2.67896938735
PIAS        0.5         FACEBOOK_HADOOP_ALL		787		0.96316		0.00598970285113		10000		1.23689353077		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		787		0.96316		0.00598970285113		10000		NA		1.18297554298		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		787		0.96316		0.00598970285113		10000		NA		NA		2.65973281605
PIAS        0.5         FACEBOOK_HADOOP_ALL		825		0.93044		0.00598846261186		10000		1.23018694523		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		825		0.93044		0.00598846261186		10000		NA		1.17698935668		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		825		0.93044		0.00598846261186		10000		NA		NA		2.64185100463
PIAS        0.5         FACEBOOK_HADOOP_ALL		885		1.0519		0.00719140722501		10000		1.22556725749		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		885		1.0519		0.00719140722501		10000		NA		1.17534531014		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		885		1.0519		0.00719140722501		10000		NA		NA		2.61596029318
PIAS        0.5         FACEBOOK_HADOOP_ALL		960		0.92676		0.00683550115312		10000		1.21789054642		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		960		0.92676		0.00683550115312		10000		NA		1.16937437659		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		960		0.92676		0.00683550115312		10000		NA		NA		2.51889198482
PIAS        0.5         FACEBOOK_HADOOP_ALL		1063		1.10956		0.00892841602972		10000		1.20883988961		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1063		1.10956		0.00892841602972		10000		NA		1.16045657366		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1063		1.10956		0.00892841602972		10000		NA		NA		2.5286354315
PIAS        0.5         FACEBOOK_HADOOP_ALL		1177		0.92886		0.00827300525778		10000		1.19522762834		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1177		0.92886		0.00827300525778		10000		NA		1.15153764141		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1177		0.92886		0.00827300525778		10000		NA		NA		2.34322219672
PIAS        0.5         FACEBOOK_HADOOP_ALL		1303		0.96554		0.00949046182666		10000		1.18722638133		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1303		0.96554		0.00949046182666		10000		NA		1.14417717898		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1303		0.96554		0.00949046182666		10000		NA		NA		2.32420615919
PIAS        0.5         FACEBOOK_HADOOP_ALL		1425		0.96896		0.0103860530273		10000		1.1757322154		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1425		0.96896		0.0103860530273		10000		NA		1.13665476264		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1425		0.96896		0.0103860530273		10000		NA		NA		2.21714184178
PIAS        0.5         FACEBOOK_HADOOP_ALL		1559		1.07456		0.0129354736292		10000		1.15857501212		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1559		1.07456		0.0129354736292		10000		NA		1.12044876842		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1559		1.07456		0.0129354736292		10000		NA		NA		2.18650483987
PIAS        0.5         FACEBOOK_HADOOP_ALL		1624		1.02406		0.0130724085506		10000		1.14734152477		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1624		1.02406		0.0130724085506		10000		NA		1.10857244298		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1624		1.02406		0.0130724085506		10000		NA		NA		2.20945262913
PIAS        0.5         FACEBOOK_HADOOP_ALL		1865		0.9159		0.0123683974997		10000		1.145063885		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1865		0.9159		0.0123683974997		10000		NA		1.10617497124		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1865		0.9159		0.0123683974997		10000		NA		NA		2.20231214677
PIAS        0.5         FACEBOOK_HADOOP_ALL		2862		0.99448		0.0183761274842		10000		1.15350630287		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		2862		0.99448		0.0183761274842		10000		NA		1.11759548953		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		2862		0.99448		0.0183761274842		10000		NA		NA		2.05121861096
PIAS        0.5         FACEBOOK_HADOOP_ALL		4582		1.02458		0.0300915665447		10000		1.149384862		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		4582		1.02458		0.0300915665447		10000		NA		1.11347974257		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		4582		1.02458		0.0300915665447		10000		NA		NA		1.94446033071
PIAS        0.5         FACEBOOK_HADOOP_ALL		6387		1.02752		0.0455696143568		10000		1.13818132422		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		6387		1.02752		0.0455696143568		10000		NA		1.10259423534		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		6387		1.02752		0.0455696143568		10000		NA		NA		1.81979640123
PIAS        0.5         FACEBOOK_HADOOP_ALL		10373		1.0077		0.0621317887562		10000		1.13705761918		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		10373		1.0077		0.0621317887562		10000		NA		1.09416535874		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		10373		1.0077		0.0621317887562		10000		NA		NA		1.85465623177
PIAS        0.5         FACEBOOK_HADOOP_ALL		31946		1.0356		0.166741417007		10000		1.23880532107		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		31946		1.0356		0.166741417007		10000		NA		1.14078564583		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		31946		1.0356		0.166741417007		10000		NA		NA		2.19976089832
PIAS        0.5         FACEBOOK_HADOOP_ALL		36844		0.92928		0.251305197427		10000		1.2863467352		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		36844		0.92928		0.251305197427		10000		NA		1.16580803528		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		36844		0.92928		0.251305197427		10000		NA		NA		2.24705555205
PIAS        0.5         FACEBOOK_HADOOP_ALL		40382		1.12526		0.341817494926		10000		1.30414858555		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		40382		1.12526		0.341817494926		10000		NA		1.18020164291		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		40382		1.12526		0.341817494926		10000		NA		NA		2.32468548721
PIAS        0.5         FACEBOOK_HADOOP_ALL		42493		0.93186		0.30340005975		10000		1.31061670962		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		42493		0.93186		0.30340005975		10000		NA		1.18688137834		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		42493		0.93186		0.30340005975		10000		NA		NA		2.31745636757
PIAS        0.5         FACEBOOK_HADOOP_ALL		44531		0.94206		0.322633236083		10000		1.31974374227		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		44531		0.94206		0.322633236083		10000		NA		1.1981303083		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		44531		0.94206		0.322633236083		10000		NA		NA		2.3538328721
PIAS        0.5         FACEBOOK_HADOOP_ALL		45913		1.02152		0.362270439583		10000		1.34418155371		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		45913		1.02152		0.362270439583		10000		NA		1.21244326136		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		45913		1.02152		0.362270439583		10000		NA		NA		2.5221694028
PIAS        0.5         FACEBOOK_HADOOP_ALL		47435		1.18782		0.435351671466		10000		1.3603527145		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		47435		1.18782		0.435351671466		10000		NA		1.22175863759		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		47435		1.18782		0.435351671466		10000		NA		NA		2.5988665416
PIAS        0.5         FACEBOOK_HADOOP_ALL		48609		1.11346		0.419795292929		10000		1.36739435785		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		48609		1.11346		0.419795292929		10000		NA		1.22511346225		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		48609		1.11346		0.419795292929		10000		NA		NA		2.61632865713
PIAS        0.5         FACEBOOK_HADOOP_ALL		49408		0.7418		0.285349031354		10000		1.36894792981		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		49408		0.7418		0.285349031354		10000		NA		1.22577032814		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		49408		0.7418		0.285349031354		10000		NA		NA		2.62294442895
PIAS        0.5         FACEBOOK_HADOOP_ALL		50632		1.11644		0.438418018989		10000		1.37946203572		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		50632		1.11644		0.438418018989		10000		NA		1.23348503189		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		50632		1.11644		0.438418018989		10000		NA		NA		2.69562191845
PIAS        0.5         FACEBOOK_HADOOP_ALL		57684		0.81656		0.339067298573		10000		1.39636916592		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		57684		0.81656		0.339067298573		10000		NA		1.25600735335		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		57684		0.81656		0.339067298573		10000		NA		NA		2.75986868885
PIAS        0.5         FACEBOOK_HADOOP_ALL		69014		1.0348		0.52267835278		10000		1.46144779463		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		69014		1.0348		0.52267835278		10000		NA		1.3199642884		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		69014		1.0348		0.52267835278		10000		NA		NA		2.92406593981
PIAS        0.5         FACEBOOK_HADOOP_ALL		74266		0.93312		0.526845226894		10000		1.48750582753		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		74266		0.93312		0.526845226894		10000		NA		1.34959930605		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		74266		0.93312		0.526845226894		10000		NA		NA		3.02844818592
PIAS        0.5         FACEBOOK_HADOOP_ALL		77041		1.07914		0.642479416424		10000		1.65860014459		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		77041		1.07914		0.642479416424		10000		NA		1.54174824578		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		77041		1.07914		0.642479416424		10000		NA		NA		3.4583556551
PIAS        0.5         FACEBOOK_HADOOP_ALL		79595		1.18436		0.728058848744		10000		1.80577085195		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		79595		1.18436		0.728058848744		10000		NA		1.6930013717		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		79595		1.18436		0.728058848744		10000		NA		NA		3.79372507605
PIAS        0.5         FACEBOOK_HADOOP_ALL		81565		0.89134		0.563688131912		10000		1.84521480885		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		81565		0.89134		0.563688131912		10000		NA		1.70963676606		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		81565		0.89134		0.563688131912		10000		NA		NA		4.00262739204
PIAS        0.5         FACEBOOK_HADOOP_ALL		91238		0.83974		0.573061041816		10000		2.04383286825		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		91238		0.83974		0.573061041816		10000		NA		1.88076081361		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		91238		0.83974		0.573061041816		10000		NA		NA		4.79791260413
PIAS        0.5         FACEBOOK_HADOOP_ALL		104584		1.0263		0.792576531063		10000		2.28488632074		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		104584		1.0263		0.792576531063		10000		NA		2.03982422984		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		104584		1.0263		0.792576531063		10000		NA		NA		5.8366905346
PIAS        0.5         FACEBOOK_HADOOP_ALL		120373		1.01596		0.895526160362		10000		2.50803393156		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		120373		1.01596		0.895526160362		10000		NA		2.17615945978		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		120373		1.01596		0.895526160362		10000		NA		NA		6.87227463112
PIAS        0.5         FACEBOOK_HADOOP_ALL		141975		1.0169		1.04587247896		10000		2.69482923129		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		141975		1.0169		1.04587247896		10000		NA		2.30895586046		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		141975		1.0169		1.04587247896		10000		NA		NA		7.81452208268
PIAS        0.5         FACEBOOK_HADOOP_ALL		167112		0.93882		1.14049343403		10000		2.85578801145		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		167112		0.93882		1.14049343403		10000		NA		2.38484894946		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		167112		0.93882		1.14049343403		10000		NA		NA		8.79815831856
PIAS        0.5         FACEBOOK_HADOOP_ALL		197911		1.0145		1.45829687989		10000		2.95877051844		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		197911		1.0145		1.45829687989		10000		NA		2.45315392095		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		197911		1.0145		1.45829687989		10000		NA		NA		9.40705258556
PIAS        0.5         FACEBOOK_HADOOP_ALL		228718		1.01682		1.708536418		10000		3.00731331837		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		228718		1.01682		1.708536418		10000		NA		2.46988245711		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		228718		1.01682		1.708536418		10000		NA		NA		9.84755402074
PIAS        0.5         FACEBOOK_HADOOP_ALL		273075		1.02224		1.99963996393		10000		3.0609481652		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		273075		1.02224		1.99963996393		10000		NA		2.49039491967		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		273075		1.02224		1.99963996393		10000		NA		NA		10.3812637101
PIAS        0.5         FACEBOOK_HADOOP_ALL		406302		0.92778		2.40630004035		10000		3.08503578374		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		406302		0.92778		2.40630004035		10000		NA		2.46987027611		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		406302		0.92778		2.40630004035		10000		NA		NA		10.8819991185
PIAS        0.5         FACEBOOK_HADOOP_ALL		832442		1.01986		4.76225196728		10000		3.01923506089		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		832442		1.01986		4.76225196728		10000		NA		2.3795426647		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		832442		1.01986		4.76225196728		10000		NA		NA		10.9227049194
PIAS        0.5         FACEBOOK_HADOOP_ALL		1660940		1.0207		9.82531497841		10000		2.92073963127		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1660940		1.0207		9.82531497841		10000		NA		2.28914968886		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		1660940		1.0207		9.82531497841		10000		NA		NA		10.4080684615
PIAS        0.5         FACEBOOK_HADOOP_ALL		3430822		1.05034		19.1347592712		10000		2.85280129779		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		3430822		1.05034		19.1347592712		10000		NA		2.30968839601		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		3430822		1.05034		19.1347592712		10000		NA		NA		9.40372826632
PIAS        0.5         FACEBOOK_HADOOP_ALL		10000000		0.91186		47.1322810948		10000		2.80118300004		NA		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		10000000		0.91186		47.1322810948		10000		NA		2.42659957359		NA
PIAS        0.5         FACEBOOK_HADOOP_ALL		10000000		0.91186		47.1322810948		10000		NA		NA		7.80150984571
PIAS        0.8         FACEBOOK_HADOOP_ALL		130		1.03656		0.000974558628661		10000		NA		1.51062154721		NA
PIAS        0.8         FACEBOOK_HADOOP_ALL		130		1.03656		0.000974558628661		10000		NA		NA		4.11940795833
PIAS        0.8         FACEBOOK_HADOOP_ALL		227		0.97084		0.00179112626193		10000		1.79883999729		NA		NA
